participant, trial, stimulus, response, rt
39, 1, X, x, 0.785
39, 3, X, x, 0.62
39, 4, X, x, 0.57
39, 5, X, x, 0.57
39, 10, X, x, 0.735
39, 13, X, x, 0.735
39, 17, X, x, 0.735
39, 20, X, x, 0.62
39, 21, X, x, 0.57
39, 27, X, w, 0.2
39, 36, X, w, 0.45
39, 38, X, x, 0.735
39, 43, X, x, 0.535
39, 45, X, x, 0.62
39, 46, X, x, 0.57
39, 51, X, w, 0.2
39, 53, X, w, 0.45
39, 54, X, w, 0.2
39, 57, X, w, 0.45
39, 58, X, x, 0.535
39, 64, X, w, 0.2
39, 66, X, w, 0.2
39, 68, X, w, 0.2
39, 69, X, w, 0.2
39, 70, X, x, 0.535
39, 74, X, x, 0.62
39, 77, X, x, 0.535
39, 78, X, x, 0.57
39, 79, X, x, 0.57
39, 80, X, w, 0.25
39, 84, X, x, 0.735
39, 86, X, w, 0.2
39, 87, X, w, 0.2
39, 89, X, w, 0.2
39, 90, X, x, 0.62
39, 93, X, x, 0.62
39, 95, X, w, 0.2
39, 101, X, w, 0.2
39, 102, X, x, 0.535
39, 104, X, w, 0.45
39, 106, X, x, 0.735
39, 107, X, w, 0.293
39, 116, X, x, 0.735
39, 118, X, x, 0.62
39, 123, X, x, 0.735
39, 124, X, w, 0.297
39, 125, X, x, 0.62
39, 130, X, x, 0.735
39, 131, X, w, 0.299
39, 132, X, x, 0.62
39, 139, X, w, 0.2
39, 140, X, w, 0.2
39, 143, X, w, 0.2
39, 149, X, w, 0.2
39, 150, X, w, 0.2
39, 157, X, w, 0.2
39, 159, X, w, 0.2
39, 161, X, w, 0.45
39, 164, X, w, 0.45
39, 167, X, x, 0.535
39, 170, X, w, 0.2
39, 172, X, x, 0.62
39, 174, X, x, 0.485
39, 175, X, w, 0.25
39, 176, X, x, 0.62
39, 181, X, x, 0.535
39, 183, X, w, 0.45
39, 184, X, w, 0.2
39, 185, X, x, 0.535
39, 186, X, w, 0.25
39, 200, X, x, 0.535
39, 205, X, x, 0.735
39, 212, X, w, 0.2
39, 214, X, w, 0.45
39, 215, X, w, 0.2
39, 217, X, x, 0.535
39, 218, X, w, 0.25
39, 221, X, w, 0.2
39, 231, X, w, 0.2
39, 232, X, w, 0.2
39, 233, X, w, 0.2
39, 234, X, x, 0.535
39, 238, X, x, 0.535
39, 240, X, w, 0.45
39, 246, X, x, 0.535
39, 247, X, x, 0.57
39, 249, X, w, 0.2
39, 250, X, x, 0.62
39, 252, X, x, 0.736
39, 256, X, w, 0.2
39, 261, X, w, 0.45
39, 265, X, w, 0.45
39, 268, X, w, 0.45
39, 274, X, w, 0.2
39, 275, X, w, 0.2
39, 278, X, w, 0.45
39, 280, X, w, 0.45
39, 284, X, w, 0.45
39, 285, X, x, 0.535
39, 286, X, x, 0.57
39, 295, X, x, 0.535
39, 296, X, w, 0.25
39, 301, X, x, 0.735
39, 302, X, w, 0.299
39, 303, X, w, 0.2
39, 305, X, w, 0.45
39, 309, X, x, 0.535
39, 312, X, w, 0.45
39, 313, X, w, 0.2
39, 314, X, w, 0.2
39, 316, X, w, 0.2
39, 317, X, w, 0.2
39, 319, X, x, 0.735
39, 321, X, w, 0.2
39, 323, X, x, 0.735
39, 328, X, w, 0.2
39, 332, X, x, 0.535
39, 336, X, w, 0.2
39, 340, X, x, 0.735
39, 342, X, w, 0.2
39, 345, X, w, 0.45
39, 347, X, w, 0.2
39, 349, X, x, 0.535
39, 350, X, w, 0.25
39, 351, X, x, 0.62
39, 352, X, w, 0.25
39, 354, X, x, 0.62
39, 355, X, w, 0.25
39, 368, X, w, 0.2
39, 377, X, w, 0.2
39, 387, X, w, 0.2
39, 388, X, w, 0.2
39, 392, X, x, 0.535
39, 400, X, x, 0.535
39, 401, X, w, 0.25
39, 405, X, w, 0.2
39, 409, X, x, 0.735
39, 410, X, w, 0.299
39, 412, X, x, 0.62
39, 421, X, x, 0.62
39, 426, X, w, 0.2
39, 428, X, w, 0.2
39, 429, X, w, 0.2
39, 430, X, w, 0.2
39, 434, X, w, 0.2
39, 435, X, x, 0.535
39, 436, X, w, 0.25
39, 437, X, w, 0.2
39, 441, X, x, 0.735
39, 442, X, w, 0.294
39, 447, X, w, 0.2
39, 449, X, x, 0.735
39, 451, X, w, 0.2
39, 455, X, x, 0.735
39, 458, X, w, 0.2
39, 460, X, x, 0.735
39, 466, X, w, 0.45
39, 467, X, w, 0.2
39, 471, X, w, 0.45
39, 474, X, w, 0.2
39, 484, X, w, 0.2
39, 489, X, x, 0.535
39, 491, X, x, 0.735
39, 492, X, w, 0.296
39, 495, X, w, 0.45
39, 504, X, x, 0.735
39, 507, X, x, 0.62
39, 508, X, w, 0.25
39, 509, X, x, 0.62
39, 514, X, w, 0.45
39, 517, X, w, 0.2
39, 526, X, w, 0.2
39, 530, X, x, 0.735
39, 532, X, x, 0.62
39, 536, X, w, 0.2
39, 537, X, w, 0.2
39, 538, X, x, 0.535
39, 540, X, w, 0.45
39, 541, X, x, 0.536
39, 547, X, x, 0.535
39, 561, X, w, 0.2
39, 562, X, w, 0.2
39, 566, X, w, 0.2
39, 573, X, w, 0.2
39, 576, X, w, 0.2
39, 581, X, w, 0.45
39, 582, X, x, 0.535
39, 589, X, x, 0.535
39, 593, X, x, 0.735
39, 594, X, w, 0.299
39, 596, X, w, 0.2
39, 597, X, w, 0.2
39, 600, X, w, 0.2
39, 608, X, w, 0.45
39, 610, X, w, 0.45
39, 614, X, w, 0.2
39, 617, X, w, 0.2
39, 618, X, w, 0.2
39, 622, X, x, 0.535
39, 627, X, x, 0.735
39, 629, X, w, 0.2
39, 632, X, w, 0.2
39, 633, X, w, 0.2
39, 639, X, w, 0.2
39, 640, X, w, 0.2
39, 642, X, w, 0.2
39, 643, X, w, 0.2
39, 649, X, w, 0.2
39, 650, X, w, 0.2
39, 654, X, w, 0.2
39, 657, X, x, 0.535
39, 658, X, w, 0.25
39, 663, X, x, 0.535
39, 664, X, w, 0.25
39, 666, X, w, 0.2
39, 667, X, x, 0.62
39, 668, X, w, 0.25
39, 669, X, w, 0.2
39, 670, X, x, 0.62
39, 673, X, w, 0.2
39, 675, X, w, 0.2
39, 677, X, w, 0.2
39, 678, X, x, 0.62
39, 680, X, w, 0.45
39, 681, X, x, 0.535
39, 683, X, x, 0.62
39, 685, X, w, 0.2
39, 688, X, w, 0.2
39, 690, X, w, 0.2
39, 692, X, w, 0.2
39, 694, X, x, 0.735
39, 696, X, w, 0.2
39, 697, X, w, 0.2
39, 698, X, x, 0.62
39, 702, X, w, 0.45
39, 704, X, w, 0.2
39, 706, X, w, 0.2
39, 711, X, x, 0.535
39, 715, X, w, 0.2
39, 723, X, w, 0.2
39, 727, X, x, 0.735
39, 728, X, w, 0.298
39, 729, X, w, 0.2
39, 730, X, w, 0.2
39, 732, X, w, 0.2
39, 734, X, w, 0.2
39, 735, X, x, 0.62
39, 738, X, w, 0.45
39, 739, X, x, 0.535
39, 744, X, x, 0.535
39, 745, X, w, 0.25
39, 751, X, w, 0.45
39, 752, X, w, 0.2
39, 753, X, w, 0.2
39, 757, X, x, 0.535
39, 758, X, w, 0.25
39, 760, X, w, 0.2
39, 768, X, w, 0.2
39, 769, X, w, 0.2
39, 772, X, w, 0.45
39, 774, X, w, 0.2
39, 779, X, x, 0.735
39, 782, X, w, 0.2
39, 784, X, w, 0.2
39, 786, X, w, 0.2
39, 793, X, w, 0.2
39, 795, X, x, 0.535
39, 799, X, x, 0.735
39, 801, X, w, 0.2
39, 803, X, w, 0.2
39, 810, X, x, 0.62
39, 812, X, w, 0.45
