participant, trial, stimulus, response, rt
34, 2, X, x, 0.735
34, 5, X, x, 0.735
34, 7, X, x, 0.735
34, 8, X, w, 0.295
34, 9, X, x, 0.621
34, 10, X, x, 0.57
34, 12, X, x, 0.62
34, 13, X, x, 0.57
34, 17, X, x, 0.735
34, 18, X, w, 0.285
34, 23, X, x, 0.735
34, 33, X, x, 0.535
34, 34, X, w, 0.25
34, 36, X, w, 0.2
34, 37, X, x, 0.621
34, 39, X, x, 0.62
34, 41, X, w, 0.45
34, 42, X, w, 0.2
34, 46, X, x, 0.735
34, 47, X, w, 0.251
34, 48, X, x, 0.62
34, 49, X, w, 0.25
34, 50, X, x, 0.62
34, 54, X, x, 0.535
34, 60, X, x, 0.535
34, 62, X, x, 0.736
34, 65, X, w, 0.2
34, 67, X, w, 0.2
34, 72, X, x, 0.535
34, 74, X, x, 0.621
34, 79, X, x, 0.535
34, 80, X, x, 0.57
34, 81, X, w, 0.25
34, 82, X, w, 0.2
34, 88, X, w, 0.2
34, 89, X, x, 0.535
34, 92, X, w, 0.45
34, 93, X, w, 0.2
34, 94, X, w, 0.2
34, 95, X, x, 0.535
34, 103, X, w, 0.45
34, 104, X, x, 0.535
34, 106, X, x, 0.621
34, 108, X, x, 0.62
34, 109, X, w, 0.25
34, 111, X, x, 0.735
34, 113, X, w, 0.2
34, 119, X, x, 0.735
34, 120, X, w, 0.294
34, 121, X, x, 0.62
34, 125, X, w, 0.2
34, 127, X, w, 0.2
34, 130, X, x, 0.535
34, 132, X, x, 0.62
34, 135, X, w, 0.45
34, 138, X, w, 0.45
34, 139, X, x, 0.535
34, 142, X, x, 0.62
34, 152, X, w, 0.2
34, 155, X, x, 0.536
34, 159, X, w, 0.45
34, 160, X, x, 0.535
34, 162, X, w, 0.45
34, 164, X, w, 0.45
34, 172, X, w, 0.45
34, 180, X, x, 0.62
34, 187, X, w, 0.45
34, 189, X, w, 0.2
34, 195, X, w, 0.45
34, 198, X, w, 0.2
34, 200, X, w, 0.2
34, 201, X, w, 0.2
34, 206, X, w, 0.45
34, 208, X, w, 0.2
34, 214, X, x, 0.535
34, 215, X, w, 0.25
34, 222, X, w, 0.45
34, 223, X, x, 0.535
34, 225, X, w, 0.45
34, 227, X, x, 0.535
34, 230, X, w, 0.2
34, 231, X, w, 0.2
34, 235, X, w, 0.2
34, 247, X, w, 0.45
34, 249, X, w, 0.45
34, 250, X, w, 0.2
34, 256, X, x, 0.535
34, 259, X, x, 0.82
34, 261, X, w, 0.2
34, 271, X, w, 0.2
34, 278, X, w, 0.2
34, 280, X, x, 0.735
34, 283, X, w, 0.2
34, 284, X, w, 0.2
34, 285, X, w, 0.2
34, 286, X, x, 0.62
34, 290, X, x, 0.536
34, 296, X, x, 0.535
34, 297, X, x, 0.57
34, 300, X, w, 0.2
34, 302, X, x, 0.735
34, 305, X, x, 0.735
34, 308, X, x, 0.62
34, 317, X, w, 0.2
34, 319, X, w, 0.2
34, 320, X, x, 0.535
34, 322, X, w, 0.2
34, 324, X, w, 0.45
34, 329, X, x, 0.735
34, 330, X, w, 0.297
34, 331, X, w, 0.2
34, 333, X, w, 0.45
34, 334, X, w, 0.2
34, 335, X, w, 0.2
34, 342, X, x, 0.535
34, 344, X, w, 0.45
34, 346, X, w, 0.2
34, 351, X, w, 0.2
34, 354, X, w, 0.2
34, 358, X, x, 0.535
34, 362, X, x, 0.62
34, 364, X, x, 0.62
34, 365, X, x, 0.57
34, 366, X, w, 0.25
34, 367, X, w, 0.2
34, 371, X, w, 0.2
34, 373, X, w, 0.45
34, 374, X, w, 0.2
34, 376, X, w, 0.45
34, 377, X, w, 0.2
34, 384, X, x, 0.535
34, 387, X, x, 0.535
34, 389, X, x, 0.62
34, 394, X, w, 0.45
34, 398, X, w, 0.2
34, 406, X, w, 0.2
34, 408, X, w, 0.2
34, 410, X, w, 0.45
34, 411, X, w, 0.2
34, 415, X, x, 0.535
34, 416, X, w, 0.25
34, 417, X, w, 0.2
34, 419, X, x, 0.62
34, 421, X, w, 0.45
34, 424, X, x, 0.735
34, 426, X, w, 0.2
34, 428, X, x, 0.62
34, 431, X, w, 0.45
34, 433, X, w, 0.45
34, 436, X, x, 0.535
34, 437, X, w, 0.25
34, 439, X, x, 0.735
34, 447, X, w, 0.45
34, 450, X, w, 0.2
34, 452, X, w, 0.2
34, 453, X, x, 0.62
34, 454, X, w, 0.25
34, 456, X, w, 0.2
34, 459, X, x, 0.62
34, 463, X, w, 0.2
34, 467, X, w, 0.45
34, 480, X, x, 0.535
34, 487, X, w, 0.2
34, 489, X, w, 0.2
34, 492, X, x, 0.536
34, 494, X, w, 0.25
34, 495, X, w, 0.2
34, 498, X, x, 0.735
34, 500, X, w, 0.2
34, 503, X, w, 0.45
34, 505, X, x, 0.735
34, 506, X, w, 0.296
34, 508, X, w, 0.2
34, 509, X, x, 0.62
34, 515, X, w, 0.2
34, 517, X, w, 0.45
34, 518, X, x, 0.535
34, 520, X, x, 0.62
34, 523, X, w, 0.45
34, 524, X, x, 0.535
34, 527, X, w, 0.45
34, 528, X, w, 0.2
34, 531, X, x, 0.735
34, 533, X, x, 0.62
34, 536, X, w, 0.2
34, 538, X, x, 0.735
34, 539, X, w, 0.294
34, 540, X, w, 0.2
34, 541, X, x, 0.62
34, 544, X, w, 0.2
34, 545, X, w, 0.2
34, 552, X, x, 0.735
34, 553, X, w, 0.296
34, 556, X, w, 0.45
34, 563, X, w, 0.2
34, 566, X, x, 0.735
34, 570, X, w, 0.2
34, 571, X, w, 0.2
34, 576, X, w, 0.2
34, 578, X, w, 0.2
34, 579, X, w, 0.2
34, 584, X, w, 0.2
34, 587, X, x, 0.536
34, 588, X, x, 0.57
34, 590, X, w, 0.2
34, 594, X, w, 0.2
34, 596, X, w, 0.2
34, 599, X, w, 0.2
34, 602, X, w, 0.45
34, 605, X, x, 0.735
34, 607, X, x, 0.62
34, 611, X, x, 0.535
34, 612, X, x, 0.57
34, 616, X, w, 0.45
34, 618, X, w, 0.2
34, 621, X, w, 0.45
34, 625, X, w, 0.2
34, 627, X, x, 0.735
34, 630, X, x, 0.735
34, 633, X, w, 0.2
34, 634, X, w, 0.2
34, 637, X, w, 0.2
34, 639, X, x, 0.535
34, 647, X, w, 0.2
34, 648, X, w, 0.2
34, 657, X, w, 0.2
34, 659, X, w, 0.45
34, 663, X, w, 0.45
34, 665, X, x, 0.535
34, 666, X, x, 0.57
34, 673, X, w, 0.45
34, 675, X, w, 0.45
34, 677, X, w, 0.2
34, 688, X, x, 0.735
34, 689, X, w, 0.296
34, 690, X, x, 0.62
34, 691, X, x, 0.57
34, 692, X, w, 0.25
34, 694, X, w, 0.45
34, 703, X, w, 0.2
34, 704, X, w, 0.2
34, 710, X, x, 0.535
34, 711, X, w, 0.25
34, 716, X, w, 0.2
34, 718, X, w, 0.2
34, 722, X, w, 0.2
34, 724, X, x, 0.535
34, 726, X, w, 0.2
34, 728, X, x, 0.62
34, 729, X, w, 0.25
34, 731, X, w, 0.45
34, 735, X, w, 0.2
34, 737, X, w, 0.45
34, 741, X, w, 0.2
34, 744, X, w, 0.2
34, 745, X, w, 0.2
34, 746, X, w, 0.2
34, 750, X, w, 0.2
34, 751, X, w, 0.2
34, 752, X, w, 0.2
34, 757, X, x, 0.535
34, 758, X, w, 0.25
34, 761, X, w, 0.2
34, 762, X, w, 0.2
34, 765, X, x, 0.62
34, 766, X, w, 0.25
34, 771, X, w, 0.2
34, 773, X, w, 0.45
34, 781, X, x, 0.535
34, 782, X, w, 0.25
34, 787, X, w, 0.2
34, 792, X, w, 0.2
34, 802, X, x, 0.535
34, 810, X, x, 0.535
34, 811, X, w, 0.25
34, 826, X, w, 0.2
34, 829, X, w, 0.2
34, 832, X, w, 0.2
34, 834, X, w, 0.2
34, 836, X, w, 0.2
34, 839, X, w, 0.2
34, 841, X, w, 0.2
34, 842, X, x, 0.535
34, 843, X, w, 0.25
34, 846, X, w, 0.2
34, 847, X, w, 0.2
34, 848, X, w, 0.2
34, 849, X, x, 0.62
34, 852, X, w, 0.2
34, 854, X, w, 0.45
34, 855, X, w, 0.2
34, 856, X, w, 0.2
34, 858, X, w, 0.45
34, 864, X, w, 0.2
34, 865, X, w, 0.2
34, 868, X, w, 0.2
34, 872, X, x, 0.535
34, 878, X, w, 0.2
34, 880, X, x, 0.535
34, 881, X, x, 0.57
34, 882, X, w, 0.25
34, 886, X, w, 0.45
34, 887, X, w, 0.2
34, 888, X, w, 0.2
34, 889, X, x, 0.535
34, 891, X, w, 0.2
34, 892, X, w, 0.2
34, 893, X, w, 0.2
34, 895, X, w, 0.2
34, 896, X, x, 0.535
34, 901, X, w, 0.2
34, 902, X, x, 0.535
34, 908, X, w, 0.2
34, 914, X, w, 0.45
34, 916, X, x, 0.735
34, 917, X, w, 0.295
34, 918, X, w, 0.2
34, 922, X, w, 0.2
34, 925, X, w, 0.2
34, 926, X, w, 0.2
34, 927, X, w, 0.2
34, 928, X, w, 0.2
34, 931, X, w, 0.2
34, 932, X, x, 0.62
34, 935, X, x, 0.735
34, 937, X, w, 0.2
34, 938, X, w, 0.2
34, 945, X, w, 0.2
34, 946, X, x, 0.62
34, 948, X, w, 0.45
34, 949, X, w, 0.2
34, 950, X, w, 0.2
34, 951, X, x, 0.535
34, 953, X, w, 0.45
34, 954, X, x, 0.535
34, 958, X, x, 0.535
34, 959, X, w, 0.25
34, 960, X, x, 0.62
34, 963, X, x, 0.62
34, 965, X, w, 0.45
34, 970, X, w, 0.2
34, 972, X, x, 0.735
34, 974, X, w, 0.2
34, 975, X, w, 0.2
34, 977, X, x, 0.62
34, 979, X, x, 0.735
34, 982, X, x, 0.62
34, 985, X, w, 0.2
34, 986, X, w, 0.2
34, 992, X, w, 0.2
34, 993, X, w, 0.2
34, 994, X, w, 0.2
34, 997, X, x, 0.736
34, 1000, X, w, 0.2
34, 1003, X, x, 0.735
34, 1005, X, w, 0.2
34, 1006, X, x, 0.62
34, 1012, X, w, 0.45
34, 1014, X, w, 0.2
34, 1019, X, w, 0.2
34, 1026, X, w, 0.2
34, 1029, X, w, 0.2
34, 1030, X, w, 0.2
34, 1037, X, w, 0.2
34, 1039, X, w, 0.2
34, 1040, X, x, 0.535
34, 1047, X, x, 0.535
34, 1048, X, w, 0.25
34, 1049, X, w, 0.2
34, 1050, X, x, 0.62
34, 1054, X, w, 0.45
34, 1055, X, x, 0.535
34, 1058, X, w, 0.2
34, 1061, X, w, 0.2
34, 1070, X, w, 0.2
34, 1072, X, w, 0.2
34, 1078, X, x, 0.535
34, 1080, X, w, 0.2
34, 1085, X, w, 0.2
34, 1092, X, w, 0.2
34, 1093, X, w, 0.2
34, 1096, X, x, 0.535
34, 1104, X, w, 0.45
34, 1105, X, w, 0.2
34, 1106, X, w, 0.2
34, 1108, X, w, 0.2
34, 1109, X, w, 0.2
34, 1113, X, w, 0.2
34, 1122, X, w, 0.2
34, 1124, X, w, 0.2
34, 1129, X, w, 0.2
34, 1133, X, w, 0.45
34, 1136, X, w, 0.45
34, 1138, X, w, 0.45
34, 1140, X, w, 0.2
34, 1142, X, w, 0.45
34, 1144, X, w, 0.2
34, 1145, X, w, 0.2
34, 1150, X, w, 0.2
34, 1151, X, x, 0.62
34, 1155, X, x, 0.62
34, 1156, X, x, 0.57
34, 1158, X, w, 0.45
34, 1161, X, w, 0.2
34, 1165, X, x, 0.535
34, 1169, X, w, 0.2
34, 1171, X, w, 0.2
34, 1174, X, w, 0.45
34, 1177, X, w, 0.2
34, 1179, X, w, 0.45
34, 1184, X, w, 0.2
34, 1187, X, w, 0.2
34, 1188, X, w, 0.2
34, 1190, X, w, 0.2
34, 1195, X, w, 0.2
34, 1197, X, w, 0.2
34, 1199, X, x, 0.535
34, 1202, X, x, 0.62
34, 1203, X, w, 0.25
34, 1207, X, x, 0.735
34, 1212, X, w, 0.2
34, 1213, X, w, 0.2
34, 1214, X, w, 0.2
34, 1215, X, w, 0.2
34, 1217, X, w, 0.2
34, 1218, X, w, 0.2
34, 1222, X, x, 0.735
34, 1231, X, x, 0.535
34, 1232, X, w, 0.25
34, 1235, X, w, 0.2
34, 1241, X, x, 0.536
34, 1243, X, w, 0.2
34, 1244, X, w, 0.2
34, 1246, X, w, 0.45
34, 1248, X, x, 0.735
34, 1249, X, w, 0.299
34, 1250, X, x, 0.621
34, 1253, X, w, 0.45
34, 1260, X, w, 0.45
34, 1262, X, w, 0.2
34, 1267, X, w, 0.2
34, 1268, X, w, 0.2
34, 1270, X, w, 0.2
34, 1271, X, w, 0.2
34, 1275, X, w, 0.2
34, 1276, X, w, 0.2
34, 1277, X, w, 0.2
34, 1279, X, w, 0.45
34, 1284, X, x, 0.535
34, 1285, X, w, 0.25
34, 1286, X, w, 0.2
34, 1292, X, w, 0.2
34, 1296, X, w, 0.2
34, 1297, X, w, 0.2
34, 1298, X, w, 0.2
34, 1300, X, w, 0.2
34, 1305, X, w, 0.2
34, 1310, X, w, 0.2
34, 1312, X, w, 0.2
34, 1314, X, w, 0.2
34, 1316, X, x, 0.536
34, 1317, X, w, 0.25
34, 1322, X, w, 0.2
34, 1323, X, x, 0.535
34, 1339, X, w, 0.2
34, 1340, X, w, 0.2
34, 1341, X, w, 0.2
34, 1344, X, w, 0.45
34, 1347, X, x, 0.535
34, 1351, X, w, 0.2
34, 1352, X, w, 0.2
34, 1356, X, w, 0.2
34, 1361, X, w, 0.2
34, 1363, X, w, 0.2
34, 1366, X, w, 0.45
34, 1368, X, x, 0.535
34, 1369, X, w, 0.25
34, 1375, X, w, 0.2
34, 1379, X, w, 0.45
34, 1380, X, x, 0.535
