participant, trial, stimulus, response, rt
12, 4, X, x, 0.535
12, 6, X, w, 0.45
12, 13, X, x, 0.735
12, 14, X, w, 0.295
12, 29, X, x, 0.735
12, 31, X, w, 0.2
12, 34, X, x, 0.535
12, 45, X, x, 0.735
12, 46, X, w, 0.297
12, 47, X, x, 0.62
12, 50, X, x, 0.735
12, 52, X, x, 0.62
12, 53, X, x, 0.57
12, 56, X, w, 0.45
12, 61, X, w, 0.45
12, 62, X, w, 0.2
12, 63, X, x, 0.535
12, 68, X, x, 0.535
12, 74, X, x, 0.535
12, 76, X, w, 0.2
12, 77, X, w, 0.2
12, 79, X, x, 0.736
12, 81, X, w, 0.2
12, 86, X, w, 0.2
12, 90, X, w, 0.45
12, 94, X, w, 0.2
12, 95, X, w, 0.2
12, 97, X, w, 0.2
12, 100, X, w, 0.2
12, 102, X, w, 0.2
12, 104, X, w, 0.45
12, 107, X, w, 0.45
12, 116, X, w, 0.2
12, 121, X, w, 0.45
12, 122, X, x, 0.535
12, 124, X, w, 0.2
12, 125, X, w, 0.2
12, 129, X, x, 0.735
12, 139, X, w, 0.45
12, 141, X, x, 0.735
12, 143, X, w, 0.2
12, 150, X, x, 0.535
12, 152, X, w, 0.45
12, 153, X, x, 0.535
12, 156, X, x, 0.735
12, 158, X, w, 0.2
12, 160, X, x, 0.735
12, 162, X, w, 0.2
12, 166, X, w, 0.2
12, 169, X, w, 0.2
12, 172, X, w, 0.45
12, 175, X, w, 0.45
12, 182, X, w, 0.2
12, 190, X, x, 0.535
12, 191, X, w, 0.25
12, 195, X, w, 0.2
12, 197, X, x, 0.535
12, 198, X, x, 0.57
12, 200, X, w, 0.45
12, 205, X, x, 0.735
12, 206, X, w, 0.297
12, 207, X, w, 0.2
12, 208, X, w, 0.2
12, 210, X, w, 0.2
12, 217, X, w, 0.45
12, 219, X, w, 0.45
12, 221, X, x, 0.535
12, 222, X, w, 0.25
12, 225, X, w, 0.2
12, 229, X, x, 0.62
12, 230, X, x, 0.57
12, 233, X, w, 0.2
12, 234, X, w, 0.2
12, 235, X, w, 0.2
12, 236, X, w, 0.2
12, 238, X, w, 0.2
12, 240, X, w, 0.45
12, 242, X, w, 0.2
12, 244, X, w, 0.2
12, 248, X, x, 0.535
12, 249, X, x, 0.57
12, 251, X, w, 0.2
