participant, trial, stimulus, response, rt
13, 1, X, x, 0.785
13, 3, X, x, 0.621
13, 4, X, x, 0.571
13, 11, X, x, 0.735
13, 15, X, w, 0.2
13, 23, X, x, 0.735
13, 24, X, w, 0.285
13, 27, X, x, 0.735
13, 34, X, x, 0.535
13, 35, X, w, 0.25
13, 37, X, x, 0.62
13, 40, X, w, 0.45
13, 41, X, x, 0.535
13, 43, X, w, 0.45
13, 47, X, x, 0.735
13, 49, X, w, 0.2
13, 50, X, x, 0.62
13, 51, X, x, 0.57
13, 53, X, x, 0.735
13, 55, X, x, 0.62
13, 62, X, w, 0.45
13, 73, X, w, 0.45
13, 75, X, w, 0.2
13, 80, X, x, 0.535
13, 81, X, x, 0.57
13, 84, X, w, 0.45
13, 88, X, x, 0.535
13, 96, X, x, 0.735
13, 97, X, w, 0.296
13, 99, X, w, 0.45
13, 103, X, w, 0.2
13, 108, X, x, 0.735
13, 109, X, w, 0.297
13, 112, X, x, 0.62
13, 113, X, w, 0.25
13, 115, X, w, 0.2
13, 121, X, x, 0.535
13, 123, X, w, 0.2
13, 128, X, w, 0.45
13, 135, X, w, 0.2
13, 136, X, x, 0.535
13, 139, X, w, 0.45
13, 141, X, x, 0.735
13, 142, X, w, 0.298
13, 145, X, x, 0.62
13, 150, X, w, 0.2
13, 151, X, x, 0.62
13, 154, X, w, 0.2
13, 157, X, w, 0.2
13, 172, X, w, 0.2
13, 177, X, x, 0.62
13, 178, X, w, 0.25
13, 180, X, x, 0.735
13, 189, X, x, 0.535
13, 190, X, w, 0.25
13, 192, X, x, 0.62
13, 193, X, w, 0.25
13, 198, X, x, 0.735
13, 200, X, w, 0.2
13, 201, X, x, 0.62
13, 202, X, w, 0.25
13, 203, X, w, 0.2
13, 206, X, w, 0.45
13, 212, X, x, 0.535
13, 226, X, w, 0.2
13, 232, X, x, 0.535
13, 235, X, w, 0.2
13, 236, X, x, 0.535
13, 238, X, w, 0.2
13, 240, X, w, 0.45
13, 241, X, w, 0.2
13, 244, X, x, 0.535
13, 246, X, x, 0.62
13, 250, X, w, 0.2
13, 252, X, w, 0.45
13, 253, X, w, 0.2
13, 255, X, x, 0.535
13, 256, X, w, 0.25
13, 262, X, x, 0.535
13, 265, X, w, 0.45
13, 266, X, w, 0.2
13, 268, X, w, 0.2
13, 269, X, w, 0.2
13, 270, X, w, 0.2
13, 271, X, x, 0.535
13, 272, X, x, 0.57
13, 273, X, x, 0.57
13, 278, X, w, 0.45
13, 281, X, w, 0.45
13, 283, X, x, 0.735
13, 285, X, x, 0.621
13, 286, X, w, 0.25
13, 288, X, x, 0.62
13, 289, X, w, 0.25
13, 292, X, w, 0.45
13, 298, X, w, 0.45
13, 309, X, w, 0.2
13, 313, X, w, 0.2
13, 314, X, x, 0.535
13, 317, X, x, 0.535
13, 322, X, x, 0.62
13, 325, X, w, 0.2
13, 327, X, w, 0.45
13, 330, X, w, 0.2
13, 332, X, w, 0.2
13, 336, X, w, 0.2
13, 340, X, w, 0.2
13, 342, X, x, 0.535
13, 346, X, w, 0.45
13, 348, X, x, 0.735
13, 349, X, w, 0.297
13, 354, X, w, 0.2
13, 357, X, w, 0.45
13, 358, X, w, 0.2
13, 362, X, w, 0.2
13, 369, X, x, 0.735
13, 371, X, w, 0.2
13, 374, X, w, 0.2
13, 385, X, w, 0.2
13, 387, X, w, 0.2
13, 388, X, w, 0.2
13, 390, X, x, 0.535
13, 392, X, x, 0.735
13, 395, X, w, 0.2
13, 398, X, w, 0.2
13, 400, X, w, 0.2
13, 401, X, w, 0.2
13, 405, X, x, 0.535
13, 406, X, w, 0.25
13, 409, X, x, 0.735
13, 411, X, w, 0.2
13, 423, X, w, 0.2
13, 431, X, w, 0.45
13, 434, X, w, 0.45
13, 436, X, x, 0.535
13, 439, X, w, 0.2
13, 442, X, x, 0.535
13, 445, X, x, 0.535
13, 446, X, w, 0.25
13, 450, X, w, 0.2
13, 451, X, w, 0.2
13, 454, X, w, 0.45
13, 455, X, x, 0.535
13, 457, X, x, 0.62
13, 458, X, x, 0.57
13, 461, X, w, 0.2
13, 470, X, w, 0.2
13, 471, X, w, 0.2
13, 480, X, x, 0.535
13, 481, X, w, 0.25
13, 483, X, w, 0.45
13, 484, X, x, 0.535
13, 486, X, w, 0.2
13, 487, X, w, 0.2
13, 489, X, x, 0.62
13, 496, X, x, 0.735
13, 499, X, w, 0.45
13, 506, X, x, 0.535
13, 507, X, w, 0.25
13, 510, X, x, 0.735
