participant, trial, stimulus, response, rt
66, 1, X, x, 0.785
66, 2, X, x, 0.57
66, 4, X, x, 0.735
66, 7, X, x, 0.62
66, 8, X, w, 0.25
66, 12, X, x, 0.535
66, 13, X, x, 0.57
66, 16, X, x, 0.62
66, 19, X, x, 0.735
66, 25, X, x, 0.535
66, 32, X, x, 0.735
66, 35, X, w, 0.2
66, 38, X, w, 0.45
66, 46, X, w, 0.2
66, 47, X, x, 0.535
66, 51, X, w, 0.45
66, 53, X, w, 0.2
66, 54, X, w, 0.2
66, 55, X, x, 0.535
66, 56, X, x, 0.57
66, 58, X, w, 0.2
66, 60, X, w, 0.2
66, 71, X, x, 0.535
66, 75, X, w, 0.45
66, 83, X, x, 0.535
66, 84, X, w, 0.25
66, 87, X, x, 0.735
66, 97, X, x, 0.735
66, 100, X, w, 0.45
66, 102, X, w, 0.45
66, 104, X, x, 0.536
66, 107, X, w, 0.45
66, 108, X, w, 0.2
66, 110, X, x, 0.735
66, 111, X, w, 0.297
66, 112, X, w, 0.2
66, 113, X, w, 0.2
66, 114, X, x, 0.62
66, 115, X, x, 0.57
66, 117, X, x, 0.735
66, 118, X, w, 0.291
66, 124, X, w, 0.2
66, 125, X, x, 0.535
66, 127, X, x, 0.735
66, 128, X, w, 0.298
66, 129, X, x, 0.62
66, 130, X, w, 0.25
66, 133, X, x, 0.62
66, 142, X, w, 0.2
66, 150, X, w, 0.45
66, 152, X, w, 0.45
66, 154, X, w, 0.45
66, 156, X, w, 0.2
66, 159, X, x, 0.735
66, 160, X, w, 0.299
66, 167, X, w, 0.45
66, 168, X, w, 0.2
66, 170, X, w, 0.45
66, 171, X, w, 0.2
66, 178, X, w, 0.2
66, 179, X, x, 0.535
66, 180, X, w, 0.25
66, 181, X, x, 0.62
66, 183, X, x, 0.735
66, 185, X, w, 0.2
66, 186, X, x, 0.62
66, 194, X, w, 0.45
66, 198, X, w, 0.45
66, 199, X, w, 0.2
66, 202, X, x, 0.535
66, 203, X, w, 0.25
66, 206, X, x, 0.735
66, 208, X, x, 0.62
66, 213, X, w, 0.2
66, 216, X, x, 0.535
66, 223, X, x, 0.535
66, 224, X, w, 0.25
66, 226, X, x, 0.62
66, 228, X, x, 0.735
66, 229, X, w, 0.287
66, 230, X, w, 0.2
66, 232, X, w, 0.45
66, 235, X, x, 0.535
66, 241, X, x, 0.62
66, 242, X, w, 0.25
66, 243, X, x, 0.62
66, 244, X, w, 0.25
66, 245, X, x, 0.62
66, 246, X, x, 0.57
66, 247, X, w, 0.25
66, 248, X, x, 0.62
66, 250, X, w, 0.2
66, 254, X, x, 0.535
66, 255, X, w, 0.25
66, 262, X, x, 0.535
66, 267, X, w, 0.2
66, 270, X, w, 0.45
66, 271, X, x, 0.535
66, 272, X, w, 0.25
66, 276, X, w, 0.2
66, 281, X, w, 0.45
66, 283, X, w, 0.2
66, 287, X, w, 0.2
66, 288, X, w, 0.2
66, 292, X, w, 0.2
66, 293, X, x, 0.535
66, 294, X, x, 0.57
66, 300, X, w, 0.2
66, 301, X, w, 0.2
66, 302, X, x, 0.535
66, 307, X, w, 0.45
66, 311, X, x, 0.735
66, 316, X, x, 0.535
66, 322, X, w, 0.45
66, 325, X, w, 0.2
66, 329, X, w, 0.45
66, 335, X, x, 0.735
66, 337, X, w, 0.2
66, 339, X, w, 0.45
66, 344, X, w, 0.2
66, 345, X, w, 0.2
66, 346, X, w, 0.2
66, 349, X, w, 0.45
66, 351, X, x, 0.535
66, 357, X, x, 0.62
66, 368, X, w, 0.2
66, 374, X, x, 0.535
66, 375, X, w, 0.25
66, 377, X, w, 0.45
66, 378, X, w, 0.2
66, 380, X, w, 0.45
66, 382, X, x, 0.535
66, 383, X, w, 0.25
66, 386, X, w, 0.2
66, 390, X, w, 0.2
66, 391, X, x, 0.535
66, 395, X, w, 0.2
66, 401, X, w, 0.45
66, 402, X, w, 0.2
66, 404, X, w, 0.2
66, 405, X, w, 0.2
66, 407, X, w, 0.2
66, 408, X, w, 0.2
66, 410, X, w, 0.45
66, 411, X, w, 0.2
66, 414, X, x, 0.535
66, 418, X, w, 0.2
66, 419, X, x, 0.535
66, 423, X, w, 0.2
66, 425, X, w, 0.2
66, 426, X, w, 0.2
66, 431, X, w, 0.2
66, 433, X, x, 0.535
66, 436, X, w, 0.45
66, 439, X, w, 0.2
66, 443, X, w, 0.2
66, 448, X, w, 0.45
66, 452, X, w, 0.2
66, 455, X, w, 0.2
66, 458, X, x, 0.735
66, 463, X, x, 0.62
66, 464, X, w, 0.25
66, 465, X, w, 0.2
66, 466, X, x, 0.62
66, 472, X, w, 0.2
66, 473, X, x, 0.535
66, 474, X, x, 0.57
66, 482, X, w, 0.45
66, 484, X, x, 0.735
66, 487, X, w, 0.2
66, 490, X, x, 0.736
66, 499, X, w, 0.2
66, 501, X, w, 0.45
66, 504, X, x, 0.535
66, 506, X, w, 0.2
66, 507, X, x, 0.62
66, 509, X, x, 0.735
66, 513, X, w, 0.2
66, 518, X, w, 0.45
66, 522, X, w, 0.2
66, 523, X, w, 0.2
66, 526, X, x, 0.535
66, 529, X, w, 0.2
66, 530, X, w, 0.2
66, 532, X, w, 0.45
66, 534, X, x, 0.736
66, 535, X, w, 0.295
66, 540, X, x, 0.735
66, 543, X, x, 0.735
66, 545, X, w, 0.2
66, 548, X, x, 0.735
66, 556, X, w, 0.2
66, 558, X, w, 0.45
66, 559, X, x, 0.535
66, 560, X, w, 0.25
66, 561, X, x, 0.62
66, 572, X, w, 0.2
66, 577, X, w, 0.45
66, 582, X, x, 0.535
66, 583, X, w, 0.25
66, 584, X, w, 0.2
66, 589, X, w, 0.45
66, 593, X, x, 0.735
66, 595, X, x, 0.62
66, 596, X, w, 0.25
66, 599, X, w, 0.45
66, 600, X, w, 0.2
66, 603, X, x, 0.536
66, 605, X, w, 0.2
66, 607, X, w, 0.45
66, 609, X, w, 0.2
66, 612, X, x, 0.535
66, 616, X, w, 0.45
66, 617, X, w, 0.2
66, 622, X, w, 0.45
66, 623, X, w, 0.2
66, 624, X, w, 0.2
66, 631, X, w, 0.2
66, 632, X, w, 0.2
66, 634, X, w, 0.2
66, 647, X, w, 0.2
66, 648, X, x, 0.535
66, 654, X, w, 0.2
66, 656, X, w, 0.2
66, 668, X, x, 0.535
66, 672, X, w, 0.2
66, 673, X, w, 0.2
66, 675, X, w, 0.45
66, 685, X, w, 0.2
66, 691, X, x, 0.535
66, 692, X, w, 0.25
66, 693, X, w, 0.2
66, 694, X, w, 0.2
66, 698, X, w, 0.2
66, 700, X, w, 0.2
66, 706, X, w, 0.2
66, 711, X, w, 0.45
66, 712, X, w, 0.2
66, 713, X, w, 0.2
66, 714, X, x, 0.535
66, 715, X, x, 0.57
66, 716, X, w, 0.25
66, 720, X, x, 0.62
66, 723, X, w, 0.2
66, 727, X, w, 0.45
66, 728, X, x, 0.535
66, 729, X, w, 0.25
66, 730, X, w, 0.2
66, 739, X, w, 0.2
66, 742, X, w, 0.45
66, 744, X, x, 0.535
66, 746, X, x, 0.735
66, 747, X, w, 0.298
66, 748, X, w, 0.2
66, 749, X, w, 0.2
66, 752, X, w, 0.45
66, 755, X, w, 0.45
66, 759, X, w, 0.45
66, 766, X, w, 0.45
66, 768, X, w, 0.45
66, 769, X, x, 0.535
66, 770, X, w, 0.25
66, 771, X, w, 0.2
66, 772, X, w, 0.2
66, 773, X, w, 0.2
66, 774, X, w, 0.2
66, 775, X, w, 0.2
66, 778, X, x, 0.62
66, 781, X, x, 0.62
66, 782, X, w, 0.25
66, 791, X, w, 0.2
66, 796, X, x, 0.535
66, 801, X, x, 0.62
66, 803, X, w, 0.2
66, 805, X, w, 0.2
66, 809, X, w, 0.2
66, 823, X, w, 0.2
66, 824, X, x, 0.535
66, 825, X, w, 0.25
66, 826, X, x, 0.62
66, 829, X, w, 0.2
66, 839, X, w, 0.45
66, 841, X, w, 0.45
66, 842, X, x, 0.535
66, 849, X, w, 0.45
66, 852, X, x, 0.735
66, 854, X, w, 0.2
66, 856, X, w, 0.2
66, 865, X, w, 0.2
66, 871, X, x, 0.535
66, 872, X, x, 0.57
66, 879, X, w, 0.2
66, 884, X, w, 0.2
66, 889, X, w, 0.2
66, 891, X, w, 0.2
66, 893, X, w, 0.2
66, 894, X, w, 0.2
66, 895, X, w, 0.2
66, 897, X, w, 0.2
66, 898, X, w, 0.2
66, 904, X, w, 0.2
66, 905, X, w, 0.2
66, 906, X, w, 0.2
66, 909, X, w, 0.2
66, 912, X, x, 0.535
66, 913, X, w, 0.25
66, 914, X, w, 0.2
66, 915, X, w, 0.2
66, 917, X, w, 0.2
66, 919, X, w, 0.45
66, 920, X, x, 0.535
66, 921, X, w, 0.25
66, 925, X, w, 0.2
66, 927, X, w, 0.2
66, 935, X, w, 0.2
66, 936, X, w, 0.2
66, 939, X, x, 0.535
66, 943, X, w, 0.2
66, 946, X, w, 0.45
66, 947, X, w, 0.2
66, 954, X, w, 0.2
66, 955, X, w, 0.2
66, 957, X, x, 0.735
66, 960, X, w, 0.2
66, 962, X, w, 0.2
66, 968, X, w, 0.2
66, 969, X, w, 0.2
66, 973, X, w, 0.2
66, 974, X, w, 0.2
66, 981, X, w, 0.45
66, 986, X, w, 0.45
66, 989, X, w, 0.2
66, 995, X, w, 0.2
66, 997, X, w, 0.2
66, 1005, X, w, 0.45
66, 1007, X, x, 0.735
66, 1010, X, w, 0.2
66, 1012, X, x, 0.62
66, 1014, X, w, 0.2
66, 1016, X, w, 0.2
66, 1017, X, w, 0.2
66, 1019, X, w, 0.2
66, 1023, X, w, 0.2
66, 1033, X, w, 0.45
66, 1036, X, x, 0.535
66, 1037, X, w, 0.25
66, 1038, X, w, 0.2
66, 1039, X, w, 0.2
66, 1040, X, w, 0.2
66, 1043, X, w, 0.2
66, 1046, X, w, 0.2
66, 1050, X, w, 0.2
66, 1054, X, w, 0.2
66, 1055, X, w, 0.2
66, 1061, X, w, 0.45
66, 1063, X, x, 0.535
66, 1069, X, x, 0.535
66, 1071, X, w, 0.2
66, 1072, X, x, 0.62
66, 1075, X, w, 0.2
66, 1078, X, w, 0.2
66, 1079, X, x, 0.535
66, 1081, X, x, 0.62
66, 1083, X, w, 0.2
66, 1087, X, w, 0.2
66, 1094, X, w, 0.2
66, 1095, X, w, 0.2
66, 1101, X, x, 0.535
66, 1102, X, w, 0.25
66, 1104, X, w, 0.2
66, 1107, X, x, 0.62
66, 1108, X, w, 0.25
66, 1114, X, w, 0.2
66, 1115, X, x, 0.62
66, 1116, X, w, 0.25
66, 1121, X, w, 0.2
66, 1123, X, w, 0.2
66, 1125, X, x, 0.62
66, 1128, X, w, 0.2
66, 1130, X, w, 0.45
66, 1136, X, w, 0.2
66, 1141, X, w, 0.2
66, 1149, X, x, 0.735
66, 1153, X, w, 0.2
66, 1156, X, w, 0.2
66, 1157, X, x, 0.535
66, 1163, X, w, 0.2
66, 1166, X, x, 0.535
66, 1167, X, w, 0.25
66, 1170, X, x, 0.62
66, 1171, X, x, 0.57
66, 1172, X, w, 0.25
66, 1173, X, w, 0.2
66, 1177, X, w, 0.2
66, 1183, X, w, 0.2
66, 1184, X, x, 0.535
66, 1186, X, w, 0.2
66, 1188, X, w, 0.45
66, 1189, X, w, 0.2
66, 1190, X, x, 0.535
66, 1194, X, x, 0.621
66, 1195, X, w, 0.25
66, 1197, X, w, 0.45
66, 1198, X, w, 0.2
66, 1199, X, w, 0.2
66, 1201, X, w, 0.2
66, 1202, X, x, 0.535
66, 1203, X, w, 0.25
66, 1207, X, x, 0.62
66, 1211, X, w, 0.2
66, 1219, X, x, 0.535
66, 1220, X, w, 0.25
66, 1221, X, x, 0.62
66, 1222, X, x, 0.57
66, 1224, X, w, 0.2
66, 1225, X, w, 0.2
66, 1227, X, w, 0.45
66, 1229, X, w, 0.45
66, 1233, X, w, 0.45
66, 1236, X, w, 0.2
66, 1238, X, w, 0.2
66, 1239, X, w, 0.2
66, 1240, X, x, 0.62
66, 1242, X, w, 0.2
66, 1243, X, w, 0.2
66, 1244, X, w, 0.2
66, 1245, X, w, 0.2
66, 1246, X, w, 0.2
66, 1250, X, x, 0.621
66, 1251, X, w, 0.25
66, 1255, X, w, 0.45
66, 1257, X, w, 0.2
66, 1258, X, x, 0.535
66, 1260, X, w, 0.25
66, 1263, X, x, 0.735
66, 1264, X, w, 0.291
66, 1266, X, x, 0.62
66, 1272, X, w, 0.2
66, 1278, X, w, 0.2
66, 1280, X, w, 0.45
66, 1284, X, w, 0.2
66, 1286, X, w, 0.2
66, 1287, X, x, 0.535
66, 1288, X, x, 0.57
66, 1292, X, w, 0.2
66, 1293, X, w, 0.2
66, 1296, X, w, 0.45
66, 1297, X, w, 0.2
66, 1301, X, w, 0.2
66, 1305, X, x, 0.535
66, 1306, X, w, 0.25
66, 1307, X, w, 0.2
66, 1308, X, w, 0.2
66, 1314, X, w, 0.45
66, 1316, X, w, 0.2
66, 1317, X, w, 0.2
66, 1321, X, w, 0.2
66, 1323, X, x, 0.535
66, 1324, X, w, 0.25
66, 1325, X, x, 0.62
66, 1329, X, x, 0.62
66, 1330, X, w, 0.25
66, 1334, X, x, 0.535
66, 1337, X, w, 0.2
66, 1340, X, w, 0.2
66, 1342, X, w, 0.2
66, 1345, X, w, 0.2
66, 1346, X, w, 0.2
66, 1349, X, x, 0.62
66, 1350, X, w, 0.25
66, 1351, X, w, 0.2
66, 1354, X, w, 0.2
66, 1359, X, w, 0.45
66, 1367, X, w, 0.2
66, 1368, X, w, 0.2
66, 1370, X, w, 0.2
66, 1375, X, w, 0.2
66, 1377, X, w, 0.2
66, 1378, X, w, 0.2
66, 1379, X, w, 0.2
