participant, trial, stimulus, response, rt
32, 1, X, x, 0.785
32, 5, X, x, 0.735
32, 7, X, x, 0.62
32, 8, X, x, 0.57
32, 9, X, x, 0.57
32, 12, X, x, 0.736
32, 13, X, w, 0.297
32, 16, X, x, 0.735
32, 17, X, w, 0.296
32, 18, X, x, 0.62
32, 19, X, x, 0.57
32, 22, X, w, 0.2
32, 23, X, x, 0.535
32, 26, X, x, 0.735
32, 28, X, w, 0.2
32, 32, X, x, 0.535
32, 43, X, x, 0.535
32, 44, X, x, 0.57
32, 45, X, x, 0.57
32, 50, X, w, 0.2
32, 54, X, w, 0.2
32, 55, X, x, 0.535
32, 61, X, x, 0.62
32, 63, X, w, 0.45
32, 64, X, x, 0.535
32, 66, X, x, 0.62
32, 67, X, w, 0.25
32, 69, X, x, 0.62
32, 70, X, x, 0.57
32, 76, X, w, 0.2
32, 83, X, x, 0.735
32, 84, X, w, 0.3
32, 88, X, w, 0.2
32, 89, X, w, 0.2
32, 91, X, w, 0.2
32, 94, X, w, 0.2
32, 98, X, w, 0.2
32, 105, X, w, 0.45
32, 108, X, w, 0.45
32, 109, X, x, 0.535
32, 117, X, w, 0.45
32, 119, X, x, 0.736
32, 121, X, x, 0.62
32, 128, X, w, 0.2
32, 129, X, w, 0.2
32, 132, X, x, 0.535
32, 138, X, w, 0.45
32, 142, X, x, 0.535
32, 147, X, x, 0.82
32, 149, X, x, 0.62
32, 150, X, w, 0.25
32, 154, X, w, 0.45
32, 156, X, x, 0.735
32, 158, X, x, 0.62
32, 159, X, x, 0.57
32, 160, X, w, 0.25
32, 162, X, x, 0.735
32, 168, X, w, 0.45
32, 171, X, w, 0.2
32, 172, X, w, 0.2
32, 173, X, x, 0.535
32, 176, X, w, 0.2
32, 178, X, x, 0.735
32, 184, X, w, 0.45
32, 185, X, x, 0.535
32, 188, X, w, 0.45
32, 190, X, x, 0.735
32, 192, X, w, 0.2
32, 196, X, w, 0.45
32, 197, X, w, 0.2
32, 205, X, x, 0.535
32, 206, X, w, 0.25
32, 207, X, w, 0.2
32, 210, X, w, 0.2
32, 213, X, w, 0.45
32, 214, X, w, 0.2
32, 215, X, w, 0.2
32, 218, X, w, 0.45
32, 219, X, w, 0.2
32, 220, X, x, 0.535
32, 222, X, w, 0.2
32, 224, X, x, 0.621
32, 226, X, x, 0.62
32, 229, X, x, 0.535
32, 230, X, x, 0.57
32, 232, X, w, 0.2
32, 242, X, x, 0.735
32, 243, X, w, 0.296
32, 247, X, w, 0.2
32, 253, X, x, 0.735
32, 258, X, w, 0.45
32, 260, X, w, 0.45
32, 263, X, x, 0.535
32, 265, X, w, 0.45
32, 267, X, w, 0.2
32, 268, X, x, 0.535
32, 272, X, w, 0.45
32, 274, X, x, 0.735
32, 275, X, w, 0.299
32, 280, X, x, 0.535
32, 281, X, x, 0.57
32, 282, X, x, 0.57
32, 283, X, w, 0.25
32, 288, X, w, 0.2
32, 298, X, x, 0.735
32, 305, X, w, 0.2
32, 309, X, w, 0.45
32, 311, X, w, 0.45
32, 315, X, w, 0.2
32, 323, X, w, 0.2
32, 331, X, x, 0.535
32, 332, X, w, 0.25
32, 334, X, w, 0.45
32, 341, X, w, 0.2
32, 343, X, w, 0.2
32, 346, X, w, 0.2
32, 347, X, w, 0.2
32, 348, X, w, 0.2
32, 355, X, w, 0.2
32, 358, X, x, 0.735
32, 361, X, w, 0.45
32, 362, X, w, 0.2
32, 363, X, w, 0.2
32, 369, X, w, 0.45
32, 370, X, x, 0.535
32, 371, X, w, 0.25
32, 376, X, x, 0.62
32, 379, X, w, 0.45
32, 380, X, w, 0.2
32, 384, X, x, 0.535
32, 387, X, x, 0.62
32, 390, X, w, 0.2
32, 391, X, w, 0.2
32, 394, X, w, 0.2
32, 399, X, w, 0.2
32, 406, X, w, 0.2
32, 407, X, w, 0.2
32, 408, X, x, 0.535
32, 409, X, x, 0.57
32, 410, X, w, 0.25
32, 412, X, x, 0.62
32, 415, X, x, 0.62
32, 419, X, w, 0.2
32, 423, X, w, 0.2
32, 430, X, x, 0.535
32, 431, X, w, 0.25
32, 435, X, w, 0.45
32, 436, X, w, 0.2
32, 441, X, w, 0.2
32, 442, X, w, 0.2
32, 449, X, w, 0.2
32, 451, X, w, 0.2
32, 453, X, x, 0.735
32, 458, X, w, 0.45
32, 459, X, x, 0.535
32, 461, X, w, 0.45
32, 467, X, w, 0.45
32, 475, X, w, 0.2
32, 476, X, w, 0.2
32, 478, X, x, 0.735
32, 479, X, w, 0.298
32, 481, X, w, 0.45
32, 488, X, x, 0.535
32, 493, X, x, 0.535
32, 498, X, x, 0.62
32, 501, X, x, 0.735
32, 503, X, w, 0.2
32, 504, X, w, 0.2
32, 505, X, w, 0.2
32, 510, X, x, 0.62
32, 516, X, w, 0.2
32, 519, X, x, 0.535
32, 520, X, x, 0.57
32, 523, X, w, 0.2
32, 524, X, x, 0.535
32, 526, X, x, 0.62
32, 533, X, w, 0.2
32, 534, X, w, 0.2
32, 536, X, x, 0.735
32, 537, X, w, 0.294
32, 538, X, x, 0.62
32, 540, X, w, 0.2
32, 544, X, w, 0.2
32, 546, X, w, 0.45
32, 548, X, w, 0.45
32, 551, X, w, 0.45
32, 553, X, x, 0.735
32, 557, X, x, 0.735
32, 559, X, w, 0.2
32, 560, X, x, 0.62
32, 562, X, w, 0.2
32, 563, X, w, 0.2
32, 566, X, w, 0.2
32, 568, X, x, 0.62
32, 570, X, w, 0.2
32, 574, X, x, 0.62
32, 575, X, w, 0.25
32, 578, X, w, 0.45
32, 586, X, x, 0.535
32, 592, X, w, 0.2
32, 598, X, x, 0.535
32, 600, X, w, 0.2
32, 605, X, w, 0.45
32, 607, X, w, 0.2
32, 611, X, w, 0.45
32, 613, X, w, 0.2
32, 614, X, w, 0.2
32, 620, X, w, 0.2
32, 621, X, x, 0.535
32, 623, X, x, 0.62
32, 631, X, w, 0.2
32, 636, X, w, 0.2
32, 638, X, x, 0.535
32, 639, X, x, 0.57
32, 649, X, x, 0.735
32, 656, X, w, 0.2
32, 659, X, w, 0.2
32, 663, X, w, 0.2
32, 667, X, x, 0.536
32, 669, X, w, 0.2
32, 670, X, w, 0.2
32, 672, X, w, 0.45
32, 673, X, w, 0.2
32, 676, X, w, 0.45
32, 677, X, w, 0.2
32, 678, X, w, 0.2
32, 681, X, x, 0.535
32, 683, X, w, 0.2
32, 686, X, w, 0.2
32, 689, X, w, 0.2
32, 690, X, x, 0.62
32, 695, X, x, 0.535
32, 699, X, w, 0.2
32, 703, X, x, 0.62
32, 704, X, x, 0.57
32, 705, X, w, 0.25
32, 706, X, w, 0.2
32, 708, X, x, 0.735
32, 709, X, w, 0.299
32, 711, X, w, 0.2
32, 712, X, w, 0.2
32, 716, X, w, 0.2
32, 723, X, w, 0.2
