participant, trial, stimulus, response, rt
23, 1, X, x, 0.785
23, 3, X, x, 0.62
23, 4, X, x, 0.57
23, 15, X, x, 0.735
23, 16, X, w, 0.295
23, 17, X, x, 0.621
23, 24, X, w, 0.2
23, 36, X, w, 0.2
23, 46, X, w, 0.2
23, 47, X, x, 0.535
23, 51, X, x, 0.735
23, 53, X, x, 0.62
23, 55, X, w, 0.2
23, 61, X, w, 0.2
23, 62, X, x, 0.535
23, 63, X, x, 0.57
23, 65, X, w, 0.45
23, 69, X, x, 0.735
23, 70, X, w, 0.299
23, 73, X, x, 0.735
23, 74, X, w, 0.299
23, 75, X, x, 0.62
23, 77, X, x, 0.62
23, 78, X, w, 0.25
23, 87, X, w, 0.2
23, 99, X, x, 0.535
23, 101, X, w, 0.2
23, 102, X, w, 0.2
23, 108, X, w, 0.2
23, 111, X, w, 0.45
23, 113, X, x, 0.735
23, 114, X, w, 0.3
23, 115, X, w, 0.2
23, 116, X, x, 0.62
23, 118, X, x, 0.57
23, 125, X, x, 0.535
23, 126, X, x, 0.57
23, 129, X, x, 0.735
23, 135, X, x, 0.735
23, 136, X, w, 0.291
23, 137, X, x, 0.62
23, 143, X, w, 0.2
23, 144, X, x, 0.535
23, 145, X, w, 0.25
23, 147, X, x, 0.735
23, 148, X, w, 0.296
23, 152, X, x, 0.535
23, 156, X, x, 0.535
23, 157, X, x, 0.57
23, 161, X, x, 0.735
23, 163, X, x, 0.62
23, 166, X, x, 0.535
23, 167, X, x, 0.571
23, 169, X, w, 0.45
23, 171, X, x, 0.536
23, 172, X, x, 0.57
23, 174, X, x, 0.485
23, 175, X, x, 0.57
23, 178, X, x, 0.736
23, 181, X, x, 0.735
23, 183, X, w, 0.2
23, 184, X, x, 0.62
23, 188, X, w, 0.45
23, 200, X, x, 0.736
23, 201, X, w, 0.299
23, 203, X, x, 0.735
23, 207, X, x, 0.535
23, 208, X, x, 0.57
23, 210, X, x, 0.62
23, 216, X, x, 0.62
23, 221, X, w, 0.45
23, 225, X, w, 0.2
23, 234, X, w, 0.45
23, 236, X, w, 0.45
23, 238, X, w, 0.2
23, 239, X, x, 0.535
23, 241, X, x, 0.735
23, 244, X, x, 0.62
23, 245, X, x, 0.57
23, 249, X, w, 0.2
23, 254, X, x, 0.535
23, 259, X, x, 0.735
23, 261, X, w, 0.2
23, 263, X, w, 0.2
23, 265, X, w, 0.45
23, 266, X, x, 0.535
23, 271, X, w, 0.2
23, 272, X, w, 0.2
23, 276, X, x, 0.535
23, 277, X, x, 0.57
23, 280, X, w, 0.45
23, 281, X, w, 0.2
23, 283, X, w, 0.2
23, 292, X, x, 0.535
23, 296, X, w, 0.2
23, 297, X, w, 0.2
23, 299, X, x, 0.535
23, 302, X, w, 0.45
23, 303, X, w, 0.2
23, 308, X, x, 0.735
23, 309, X, w, 0.298
23, 315, X, x, 0.735
23, 319, X, x, 0.62
23, 321, X, x, 0.735
23, 328, X, x, 0.735
23, 329, X, w, 0.298
23, 330, X, x, 0.62
23, 335, X, w, 0.2
23, 338, X, w, 0.45
23, 340, X, w, 0.2
23, 341, X, w, 0.2
23, 342, X, w, 0.2
23, 354, X, w, 0.2
23, 357, X, w, 0.2
23, 358, X, w, 0.2
23, 359, X, x, 0.535
23, 362, X, w, 0.2
23, 364, X, x, 0.735
23, 365, X, w, 0.251
23, 369, X, w, 0.2
23, 372, X, w, 0.45
23, 373, X, x, 0.535
23, 375, X, x, 0.62
23, 380, X, w, 0.2
23, 381, X, x, 0.535
23, 385, X, w, 0.45
23, 387, X, w, 0.2
23, 390, X, w, 0.45
23, 391, X, w, 0.2
23, 393, X, w, 0.45
23, 394, X, w, 0.2
23, 398, X, x, 0.536
23, 406, X, w, 0.45
23, 408, X, w, 0.2
23, 411, X, x, 0.535
23, 413, X, x, 0.735
23, 414, X, w, 0.297
23, 416, X, x, 0.735
23, 420, X, x, 0.736
23, 422, X, w, 0.2
23, 423, X, w, 0.2
23, 428, X, w, 0.2
23, 429, X, w, 0.2
23, 431, X, w, 0.2
23, 433, X, w, 0.2
23, 434, X, w, 0.2
23, 437, X, w, 0.45
23, 439, X, w, 0.2
23, 441, X, w, 0.2
23, 447, X, w, 0.45
23, 456, X, x, 0.535
23, 467, X, x, 0.535
23, 468, X, x, 0.57
23, 472, X, x, 0.62
23, 473, X, w, 0.25
23, 474, X, w, 0.2
23, 475, X, x, 0.62
23, 482, X, w, 0.2
23, 484, X, w, 0.2
23, 485, X, x, 0.535
23, 487, X, x, 0.735
23, 489, X, w, 0.2
23, 495, X, x, 0.62
23, 496, X, w, 0.25
23, 498, X, w, 0.2
23, 500, X, x, 0.735
23, 506, X, w, 0.2
23, 508, X, w, 0.45
23, 511, X, x, 0.735
23, 513, X, w, 0.2
23, 516, X, w, 0.45
23, 518, X, w, 0.45
23, 520, X, x, 0.535
23, 521, X, x, 0.57
23, 526, X, w, 0.2
23, 529, X, w, 0.45
23, 530, X, w, 0.2
23, 532, X, w, 0.2
23, 535, X, w, 0.45
23, 538, X, x, 0.535
23, 544, X, x, 0.735
23, 545, X, w, 0.297
23, 546, X, w, 0.2
23, 551, X, x, 0.735
23, 556, X, w, 0.2
23, 559, X, x, 0.735
23, 562, X, w, 0.45
23, 564, X, x, 0.735
23, 567, X, x, 0.62
23, 568, X, w, 0.25
23, 574, X, w, 0.2
23, 579, X, w, 0.2
23, 580, X, w, 0.2
23, 584, X, w, 0.2
23, 585, X, w, 0.2
23, 587, X, w, 0.2
23, 590, X, x, 0.535
23, 591, X, w, 0.25
23, 594, X, x, 0.735
23, 600, X, x, 0.735
23, 604, X, w, 0.45
23, 605, X, x, 0.535
23, 611, X, x, 0.735
23, 614, X, w, 0.2
23, 616, X, x, 0.735
23, 619, X, w, 0.2
23, 620, X, x, 0.62
23, 622, X, w, 0.25
23, 624, X, w, 0.45
23, 627, X, w, 0.2
23, 632, X, x, 0.535
23, 633, X, w, 0.25
23, 637, X, w, 0.2
23, 640, X, w, 0.2
23, 645, X, w, 0.45
23, 652, X, w, 0.2
23, 655, X, x, 0.535
23, 656, X, x, 0.57
23, 657, X, w, 0.25
23, 658, X, x, 0.62
23, 661, X, x, 0.735
23, 663, X, w, 0.2
23, 671, X, w, 0.2
23, 672, X, x, 0.535
23, 673, X, x, 0.57
23, 674, X, x, 0.57
23, 678, X, w, 0.2
23, 681, X, x, 0.621
23, 685, X, w, 0.2
23, 688, X, w, 0.45
23, 690, X, x, 0.535
23, 693, X, w, 0.2
23, 695, X, w, 0.45
23, 696, X, x, 0.535
23, 698, X, x, 0.62
23, 700, X, x, 0.62
23, 703, X, w, 0.45
23, 704, X, w, 0.2
23, 707, X, w, 0.45
23, 710, X, w, 0.45
23, 714, X, w, 0.2
23, 722, X, x, 0.735
23, 723, X, w, 0.296
23, 724, X, x, 0.62
23, 726, X, w, 0.2
23, 729, X, w, 0.45
23, 730, X, w, 0.2
23, 731, X, x, 0.535
23, 732, X, x, 0.57
23, 733, X, w, 0.25
23, 735, X, x, 0.735
23, 744, X, w, 0.2
23, 745, X, w, 0.2
23, 746, X, x, 0.535
23, 747, X, w, 0.25
23, 753, X, w, 0.2
23, 755, X, w, 0.45
23, 761, X, w, 0.45
23, 767, X, w, 0.45
23, 772, X, w, 0.45
23, 775, X, w, 0.2
23, 776, X, x, 0.535
23, 783, X, x, 0.735
23, 784, X, w, 0.251
23, 788, X, w, 0.2
23, 793, X, w, 0.45
23, 795, X, w, 0.2
23, 796, X, w, 0.2
23, 801, X, w, 0.45
23, 802, X, w, 0.2
23, 803, X, w, 0.2
23, 805, X, x, 0.735
23, 806, X, w, 0.298
